22;Cliente 2229;2;1974-03-04;35560;7;42;1;2;1;7
74;Cliente 2230;1;1977-01-16;43551;5;39;1;2;3;3
158;Cliente 2231;1;1973-05-27;24502;3;43;2;2;1;4
456;Cliente 2232;2;1978-02-12;07662;5;38;2;1;2;1
715;Cliente 2233;1;1980-03-02;16340;2;36;1;1;3;1
1175;Cliente 2234;1;1945-03-19;53583;8;71;1;1;1;6
1610;Cliente 2235;2;1983-09-20;17104;2;33;2;1;2;1
1678;Cliente 2236;2;1966-06-09;38802;1;50;1;3;2;3
1992;Cliente 2237;1;1965-09-06;53713;8;51;1;2;1;6
2143;Cliente 2238;2;1967-06-10;33613;7;49;1;1;3;4
2272;Cliente 2239;2;1962-07-06;98108;2;54;2;1;1;1
2316;Cliente 2240;1;1971-05-01;11042;4;45;2;1;3;3
2359;Cliente 2241;2;1989-02-08;52537;10;27;1;1;2;5
2722;Cliente 2242;2;1965-07-13;30328;2;51;1;1;1;3
2745;Cliente 2243;2;1978-03-07;60018;6;38;2;2;2;4
2761;Cliente 2244;2;1993-09-09;73116;10;23;1;1;3;3
2766;Cliente 2245;1;1997-02-21;33701;1;19;3;3;2;1
2945;Cliente 2246;2;1978-03-24;19134;7;38;1;2;2;2
3223;Cliente 2247;1;1962-05-20;60635;4;54;3;3;3;2
3332;Cliente 2248;1;1964-03-13;21402;1;52;1;4;1;2
4361;Cliente 2249;1;1950-08-05;08075;9;66;1;2;1;3
4750;Cliente 2250;2;1967-08-23;10041;5;49;3;4;1;4
5372;Cliente 2251;2;1946-07-02;49419;3;70;2;2;1;1
5912;Cliente 2252;1;1966-01-27;05401;3;50;2;2;2;2
5987;Cliente 2253;1;1978-03-02;97223;8;38;1;1;2;2
6061;Cliente 2254;2;1992-09-20;35560;9;24;2;2;1;1
6204;Cliente 2255;2;1985-10-04;56309;4;31;2;1;2;1
6325;Cliente 2256;1;1985-11-18;48071;4;31;3;4;1;4
6662;Cliente 2257;2;1983-05-23;19053;1;33;1;1;2;4
6782;Cliente 2258;1;1955-01-11;37185;1;61;1;1;2;4
7285;Cliente 2259;1;1992-12-12;88210;5;24;1;1;2;6
7453;Cliente 2260;1;1986-04-15;11747;5;30;2;1;1;1
7583;Cliente 2261;1;1962-04-09;47716;5;54;1;1;3;3
7691;Cliente 2262;2;1991-03-11;59855;4;25;1;1;1;5
8001;Cliente 2263;1;1956-01-05;01373;4;60;1;2;1;1
8041;Cliente 2264;1;1956-06-09;48072;4;60;3;1;1;3
8142;Cliente 2265;2;1942-09-24;05819;1;74;2;1;3;2
8308;Cliente 2266;2;1951-12-23;91748;5;65;1;2;2;1
8893;Cliente 2267;2;1951-02-01;07071;4;65;1;1;1;5
8988;Cliente 2268;2;1943-10-25;92641;5;73;3;2;3;1
9279;Cliente 2269;1;1965-12-29;46032;9;51;2;3;2;4
9650;Cliente 2270;2;1986-09-21;53233;6;30;2;1;2;2
9899;Cliente 2271;2;1942-01-13;75006;5;74;1;2;1;2
9957;Cliente 2272;2;1959-08-12;14865;9;57;3;1;1;5
98;Cliente 2273;1;1961-07-22;14502;10;55;2;4;1;2
333;Cliente 2274;1;1963-02-24;91325;1;53;2;2;1;1
461;Cliente 2275;1;1956-04-12;38802;2;60;2;1;3;6
482;Cliente 2276;1;1967-01-17;28160;9;49;2;2;1;1
730;Cliente 2277;2;1941-05-06;77505;8;75;1;2;3;4
865;Cliente 2278;1;1959-03-29;98122;9;57;2;3;2;1
1189;Cliente 2279;1;1973-02-18;85253;7;43;1;1;3;1
1194;Cliente 2280;1;1964-03-18;70072;4;52;1;2;2;3
1270;Cliente 2281;2;1971-12-20;60521;2;45;1;3;1;2
1327;Cliente 2282;2;1942-02-23;36331;4;74;2;3;1;4
1356;Cliente 2283;1;1960-12-27;78148;3;56;3;1;3;5
1459;Cliente 2284;1;1962-03-28;37917;10;54;1;2;1;5
1481;Cliente 2285;1;1956-04-07;90212;5;60;2;2;1;4
1742;Cliente 2286;1;1970-04-17;77258;7;46;1;4;2;2
2137;Cliente 2287;2;1944-08-17;91324;10;72;2;1;1;3
2204;Cliente 2288;2;1993-07-28;24143;7;23;3;1;2;3
2402;Cliente 2289;1;1982-01-10;48207;1;34;1;1;1;2
2621;Cliente 2290;1;1991-01-21;93030;6;25;3;3;1;4
2982;Cliente 2291;1;1944-10-27;60525;5;72;1;3;2;1
2990;Cliente 2292;1;1979-12-16;88210;4;37;2;2;1;4
3038;Cliente 2293;2;1970-06-13;60101;6;46;3;1;3;3
3080;Cliente 2294;1;1965-10-29;33475;3;51;2;3;2;4
3405;Cliente 2295;2;1972-03-16;36744;5;44;1;4;1;2
3557;Cliente 2296;1;1986-07-18;33010;8;30;1;2;2;2
3654;Cliente 2297;1;1943-06-06;78155;4;73;1;2;2;1
3776;Cliente 2298;2;1977-07-12;01905;2;39;1;1;1;2
3811;Cliente 2299;1;1982-07-15;56309;5;34;1;3;1;2
3885;Cliente 2300;1;1957-06-07;38122;4;59;2;2;2;4
3957;Cliente 2301;2;1963-11-23;91406;9;53;2;1;2;1
4131;Cliente 2302;1;1961-01-30;91406;6;55;3;4;1;1
4272;Cliente 2303;2;1941-11-14;20744;2;75;2;1;3;3
4457;Cliente 2304;1;1941-01-01;73116;10;75;2;2;1;2
4531;Cliente 2305;1;1996-12-20;92630;7;20;2;1;1;2
4550;Cliente 2306;2;1978-05-15;62703;4;38;2;3;1;7
4555;Cliente 2307;2;1986-03-16;78155;5;30;2;3;3;3
4833;Cliente 2308;2;1972-10-30;94518;7;44;1;1;3;1
4961;Cliente 2309;2;1960-08-10;91745;9;56;1;2;1;3
5011;Cliente 2310;2;1966-09-12;48092;6;50;2;3;2;4
5115;Cliente 2311;1;1952-02-04;72316;6;64;2;4;1;2
5121;Cliente 2312;1;1943-11-30;36610;4;73;1;3;1;1
5212;Cliente 2313;2;1981-08-07;60106;1;35;1;1;2;4
5219;Cliente 2314;2;1990-06-15;90212;4;26;1;3;3;3
5317;Cliente 2315;1;1958-09-27;35902;8;58;1;1;2;5
5864;Cliente 2316;1;1992-07-25;11042;2;24;1;1;2;1
5941;Cliente 2317;2;1969-12-19;93101;4;47;1;3;1;5
6013;Cliente 2318;1;1970-01-08;60646;5;46;3;1;2;5
6388;Cliente 2319;1;1973-07-03;10174;4;43;3;1;1;3
6409;Cliente 2320;1;1959-04-29;52537;6;57;2;1;1;3
6489;Cliente 2321;2;1961-02-22;93030;7;55;2;3;2;1
6539;Cliente 2322;2;1973-06-25;59923;6;43;1;1;2;4
6892;Cliente 2323;1;1979-07-30;97402;3;37;2;2;1;3
7031;Cliente 2324;1;1996-08-31;52537;5;20;1;3;1;5
7068;Cliente 2325;2;1966-11-27;45056;2;50;1;1;2;1
7182;Cliente 2326;2;1963-08-06;75016;1;53;2;3;3;4
7470;Cliente 2327;1;1993-08-26;35824;1;23;3;1;1;3
7678;Cliente 2328;2;1988-12-02;29693;2;28;2;3;2;2
7817;Cliente 2329;2;1997-07-23;14201;10;19;1;1;1;3
8362;Cliente 2330;1;1959-12-12;54494;1;57;1;3;1;3
8425;Cliente 2331;1;1954-11-03;22101;6;62;2;2;1;7
8434;Cliente 2332;1;1967-11-17;78155;4;49;2;1;1;2
8559;Cliente 2333;2;1975-10-12;90011;8;41;1;3;2;2
8613;Cliente 2334;1;1953-06-21;89103;4;63;1;1;2;5
8946;Cliente 2335;2;1975-01-20;45209;5;41;2;3;1;6
8961;Cliente 2336;1;1955-04-11;36633;8;61;1;1;1;6
9162;Cliente 2337;2;1947-12-19;48207;3;69;2;2;3;6
9311;Cliente 2338;1;1997-05-14;39216;7;19;1;4;2;3
9495;Cliente 2339;2;1985-07-27;36610;4;31;3;3;3;3
9609;Cliente 2340;1;1988-11-26;88210;5;28;2;3;3;2
9697;Cliente 2341;2;1981-03-03;30350;8;35;1;2;1;1
9863;Cliente 2342;1;1942-03-07;77030;9;74;3;1;1;3
265;Cliente 2343;1;1941-01-17;71101;5;75;2;2;1;2
294;Cliente 2344;1;1957-03-30;39505;8;59;3;1;2;1
517;Cliente 2345;2;1981-08-15;33903;6;35;1;2;1;1
932;Cliente 2346;1;1943-07-08;63775;7;73;2;3;2;3
1003;Cliente 2347;2;1975-09-06;78216;7;41;2;3;2;4
1031;Cliente 2348;1;1980-11-29;22101;7;36;1;3;2;1
1143;Cliente 2349;1;1980-12-08;60521;7;36;1;2;1;4
1186;Cliente 2350;1;1983-09-13;85253;5;33;1;3;1;6
1235;Cliente 2351;1;1992-02-17;13221;9;24;1;4;2;4
1340;Cliente 2352;1;1942-11-23;77450;2;74;1;2;3;1
1464;Cliente 2353;2;1978-09-15;36610;1;38;1;2;1;5
1611;Cliente 2354;1;1964-05-26;33442;6;52;3;1;2;1
1632;Cliente 2355;2;1975-12-09;45307;6;41;2;3;1;3
1679;Cliente 2356;1;1993-04-06;98840;8;23;2;1;2;3
1719;Cliente 2357;1;1945-04-15;98108;5;71;3;4;2;2
1741;Cliente 2358;2;1989-01-04;10120;6;27;2;3;1;5
1776;Cliente 2359;1;1990-10-19;75207;1;26;3;1;1;3
1981;Cliente 2360;2;1980-12-17;06854;4;36;1;4;1;3
2055;Cliente 2361;1;1977-05-08;07110;5;39;2;1;2;5
2073;Cliente 2362;2;1984-04-18;94010;10;32;1;3;3;1
2096;Cliente 2363;2;1942-04-10;16323;7;74;2;2;1;7
2410;Cliente 2364;2;1944-02-24;06144;6;72;1;1;2;2
2468;Cliente 2365;1;1986-08-15;37185;1;30;1;4;1;3
2579;Cliente 2366;1;1943-12-28;60601;9;73;1;3;3;3
2592;Cliente 2367;2;1953-04-14;21237;1;63;1;1;3;3
2665;Cliente 2368;1;1955-02-16;15209;8;61;1;2;3;7
2685;Cliente 2369;1;1967-09-28;46140;6;49;1;1;3;1
2859;Cliente 2370;1;1986-05-03;21223;8;30;3;1;3;5
2928;Cliente 2371;2;1974-02-01;33475;5;42;2;1;1;7
3111;Cliente 2372;2;1979-08-16;02127;4;37;1;1;1;3
3143;Cliente 2373;1;1945-01-20;49749;5;71;2;1;1;3
3186;Cliente 2374;1;1944-09-23;02891;5;72;2;4;2;2
3269;Cliente 2375;1;1955-01-19;91106;10;61;3;3;1;2
3366;Cliente 2376;2;1942-10-25;19134;2;74;1;2;1;4
3378;Cliente 2377;2;1954-10-23;48071;2;62;1;2;1;2
3422;Cliente 2378;2;1977-10-30;65201;1;39;3;2;1;3
3500;Cliente 2379;2;1943-03-15;10017;5;73;3;1;2;1
3865;Cliente 2380;1;1963-03-31;16830;8;53;2;1;1;5
3909;Cliente 2381;2;1978-06-18;33903;5;38;1;2;1;1
4069;Cliente 2382;2;1961-04-11;73116;9;55;2;3;3;2
4123;Cliente 2383;2;1949-07-18;60525;5;67;1;1;1;3
4187;Cliente 2384;2;1952-07-11;41012;8;64;2;2;3;5
4196;Cliente 2385;1;1973-06-11;92641;6;43;1;2;1;6
4299;Cliente 2386;2;1983-03-27;94105;7;33;1;1;3;3
4395;Cliente 2387;1;1959-10-05;50313;5;57;1;3;2;2
4592;Cliente 2388;2;1941-03-18;97303;3;75;3;4;1;4
4739;Cliente 2389;1;1944-12-01;01854;6;72;3;1;1;1
4761;Cliente 2390;2;1973-11-01;91203;8;43;1;1;1;4
4956;Cliente 2391;2;1986-07-24;37950;6;30;2;1;2;5
5091;Cliente 2392;2;1990-04-19;14127;4;26;2;1;1;4
5155;Cliente 2393;2;1946-02-19;98108;6;70;1;3;3;1
5245;Cliente 2394;1;1974-08-16;65244;6;42;1;1;1;2
5599;Cliente 2395;2;1996-07-05;07011;4;20;1;3;1;4
5600;Cliente 2396;1;1980-12-16;48152;4;36;2;2;1;1
5716;Cliente 2397;2;1953-01-11;07451;4;63;3;1;1;2
5727;Cliente 2398;1;1941-10-26;07071;8;75;2;3;1;2
5774;Cliente 2399;1;1950-06-16;07014;3;66;2;2;2;4
5844;Cliente 2400;1;1988-04-22;28802;6;28;1;3;1;4
5947;Cliente 2401;1;1961-07-03;60525;8;55;1;2;2;5
6238;Cliente 2402;2;1953-04-09;92334;7;63;1;2;3;2
6473;Cliente 2403;1;1955-02-01;39216;8;61;2;1;1;5
6955;Cliente 2404;1;1976-03-09;36303;6;40;3;1;2;4
7194;Cliente 2405;2;1952-02-07;60106;7;64;1;3;2;2
7683;Cliente 2406;2;1993-10-04;91325;7;23;2;1;1;2
7729;Cliente 2407;1;1956-05-09;68510;4;60;2;1;2;3
7755;Cliente 2408;1;1947-11-24;52537;4;69;2;4;1;4
7809;Cliente 2409;2;1974-06-10;55431;5;42;1;3;2;2
7820;Cliente 2410;2;1947-06-22;94403;5;69;2;1;3;5
8006;Cliente 2411;2;1966-07-05;54950;4;50;1;4;2;4
8045;Cliente 2412;1;1955-11-11;20036;6;61;2;3;1;4
8150;Cliente 2413;1;1950-12-05;33166;7;66;2;2;1;6
8288;Cliente 2414;2;1990-07-17;92416;7;26;1;2;2;1
8471;Cliente 2415;2;1965-06-09;01905;8;51;1;2;1;6
8575;Cliente 2416;2;1960-04-17;14625;8;56;1;2;2;4
8593;Cliente 2417;2;1976-03-31;18101;6;40;1;1;1;5
8851;Cliente 2418;2;1972-08-28;60628;4;44;3;1;1;3
9348;Cliente 2419;1;1972-10-24;33613;7;44;3;3;1;3
9551;Cliente 2420;1;1979-03-22;05819;5;37;1;2;1;2
9651;Cliente 2421;2;1973-08-04;19444;6;43;2;1;1;1
65;Cliente 2422;2;1972-12-05;30114;3;44;1;2;2;6
200;Cliente 2423;2;1947-10-19;02090;5;69;1;2;1;3
229;Cliente 2424;1;1971-07-07;64601;6;45;1;1;2;2
312;Cliente 2425;1;1949-02-09;70072;2;67;2;2;1;2
347;Cliente 2426;2;1985-05-10;80112;7;31;2;3;3;2
427;Cliente 2427;2;1945-01-04;14225;4;71;3;4;2;4
841;Cliente 2428;1;1958-12-15;14094;7;58;2;3;2;3
854;Cliente 2429;2;1951-07-14;65244;6;65;3;3;1;1
950;Cliente 2430;1;1979-05-17;35902;1;37;1;3;3;4
963;Cliente 2431;2;1949-12-11;30328;9;67;3;3;1;4
1058;Cliente 2432;2;1974-06-03;35203;3;42;1;2;1;1
1087;Cliente 2433;2;1987-08-10;17103;4;29;3;1;2;4
1158;Cliente 2434;2;1987-10-20;07960;3;29;2;2;1;1
1168;Cliente 2435;1;1974-02-23;92630;1;42;1;1;1;3
1227;Cliente 2436;2;1956-04-08;97303;6;60;2;2;3;1
1266;Cliente 2437;2;1991-06-04;06854;1;25;2;1;1;2
1286;Cliente 2438;1;1968-10-05;90212;6;48;2;3;1;2
1328;Cliente 2439;2;1984-10-16;30328;4;32;1;1;1;3
1364;Cliente 2440;1;1993-12-23;97303;2;23;1;4;2;2
1386;Cliente 2441;2;1956-10-01;85628;7;60;1;2;2;3
1396;Cliente 2442;2;1974-10-31;95492;4;42;1;1;3;1
1483;Cliente 2443;1;1944-02-02;02142;6;72;2;1;1;1
1490;Cliente 2444;1;1969-04-25;48126;1;47;2;2;3;2
1524;Cliente 2445;1;1944-10-23;33010;4;72;2;1;2;3
1537;Cliente 2446;1;1972-06-16;39216;5;44;3;4;1;2
1539;Cliente 2447;2;1982-04-14;10120;4;34;2;3;1;1
1590;Cliente 2448;1;1957-12-21;85021;3;59;1;4;3;2
1608;Cliente 2449;1;1952-05-23;10041;5;64;2;2;3;7
1638;Cliente 2450;1;1976-11-07;46761;7;40;1;1;1;1
1665;Cliente 2451;1;1953-11-10;07058;9;63;1;3;2;3
1692;Cliente 2452;1;1945-03-08;06320;5;71;1;2;2;1
1778;Cliente 2453;2;1950-09-09;35203;3;66;1;3;3;1
2007;Cliente 2454;1;1975-07-24;54981;2;41;3;1;2;3
2066;Cliente 2455;1;1951-05-26;22182;1;65;1;3;2;5
2123;Cliente 2456;1;1993-02-28;07624;5;23;3;1;2;4
2146;Cliente 2457;2;1987-06-19;91411;4;29;1;3;1;4
2172;Cliente 2458;2;1961-12-01;46202;2;55;2;2;2;5
2191;Cliente 2459;2;1974-06-08;65201;6;42;3;1;3;2
2231;Cliente 2460;2;1944-12-14;70814;6;72;2;2;2;3
2482;Cliente 2461;1;1954-01-10;05702;2;62;1;2;1;1
2512;Cliente 2462;2;1988-06-02;56520;2;28;2;1;3;1
2514;Cliente 2463;2;1947-01-07;37743;6;69;1;1;2;4
2557;Cliente 2464;1;1987-04-09;33069;8;29;1;2;1;7
2664;Cliente 2465;1;1990-12-18;33613;3;26;3;3;3;1
2695;Cliente 2466;2;1957-01-05;28802;5;59;2;2;1;6
2833;Cliente 2467;2;1974-04-06;15222;6;42;2;1;2;1
2968;Cliente 2468;1;1978-11-20;22312;1;38;2;3;3;2
3226;Cliente 2469;1;1985-02-26;17566;4;31;1;2;1;2
3273;Cliente 2470;1;1990-08-31;36744;9;26;3;2;2;4
3289;Cliente 2471;1;1963-05-31;70053;5;53;3;4;1;2
3300;Cliente 2472;2;1941-05-25;53219;6;75;1;1;1;1
3313;Cliente 2473;2;1954-12-19;61238;5;62;1;2;1;5
3563;Cliente 2474;1;1971-06-27;07110;8;45;1;1;1;1
3583;Cliente 2475;1;1984-01-09;16843;7;32;1;1;3;5
3673;Cliente 2476;1;1983-01-28;28127;8;33;1;1;2;2
3703;Cliente 2477;2;1974-08-25;81063;5;42;2;1;2;4
3767;Cliente 2478;1;1948-02-16;91201;9;68;1;1;1;1
3795;Cliente 2479;2;1983-05-19;70146;6;33;2;4;1;5
4050;Cliente 2480;1;1972-03-06;14094;4;44;2;4;1;5
4051;Cliente 2481;1;1976-11-24;77478;7;40;2;2;2;5
4103;Cliente 2482;1;1951-08-14;62705;7;65;3;2;1;1
4252;Cliente 2483;2;1946-01-06;20330;2;70;2;3;1;2
4254;Cliente 2484;2;1983-11-23;39552;5;33;3;3;1;1
4258;Cliente 2485;2;1997-03-23;15108;2;19;1;1;2;3
4287;Cliente 2486;1;1966-03-29;95378;10;50;1;1;2;1
4337;Cliente 2487;1;1945-03-20;60635;10;71;1;2;1;2
4477;Cliente 2488;1;1980-01-30;80403;10;36;2;3;3;5
4479;Cliente 2489;1;1989-08-31;78155;8;27;2;2;2;4
4673;Cliente 2490;1;1960-03-12;15285;9;56;2;4;3;5
4712;Cliente 2491;2;1993-05-14;46032;2;23;1;4;3;4
4869;Cliente 2492;1;1963-12-13;10016;8;53;2;3;3;1
4919;Cliente 2493;1;1982-08-27;55442;7;34;3;1;1;3
5061;Cliente 2494;1;1971-05-25;65101;8;45;2;3;3;2
5072;Cliente 2495;2;1985-04-11;34952;3;31;3;2;1;5
5151;Cliente 2496;1;1966-05-24;19124;5;50;2;4;1;5
5225;Cliente 2497;2;1955-08-19;90212;5;61;3;3;1;4
5295;Cliente 2498;1;1952-07-12;10017;5;64;2;2;1;1
5342;Cliente 2499;1;1955-09-06;54304;1;61;2;4;2;4
5344;Cliente 2500;1;1955-12-03;90250;4;61;1;2;1;2
5489;Cliente 2501;1;1985-03-01;61109;6;31;2;1;1;1
5613;Cliente 2502;2;1942-01-10;54904;7;74;2;1;2;3
5721;Cliente 2503;2;1942-07-16;71101;7;74;1;2;1;2
5782;Cliente 2504;1;1943-04-24;50510;3;73;1;2;2;4
5783;Cliente 2505;1;1952-12-30;53233;6;64;1;1;1;5
5817;Cliente 2506;1;1974-05-27;10003;10;42;1;2;1;4
6078;Cliente 2507;2;1961-09-27;60632;1;55;1;1;1;4
6082;Cliente 2508;1;1962-01-28;97303;3;54;3;3;3;2
6106;Cliente 2509;2;1970-08-29;21239;5;46;1;1;2;5
6119;Cliente 2510;1;1984-08-16;88005;6;32;2;1;1;3
6154;Cliente 2511;2;1965-05-02;08543;7;51;1;2;2;2
6221;Cliente 2512;1;1996-10-23;08075;4;20;2;2;2;1
6231;Cliente 2513;2;1975-02-01;37664;4;41;2;1;1;2
6286;Cliente 2514;2;1946-09-01;35560;7;70;1;3;2;2
6290;Cliente 2515;2;1961-03-24;01453;7;55;3;1;1;4
6350;Cliente 2516;1;1954-07-24;48126;4;62;3;1;1;2
6359;Cliente 2517;1;1962-10-24;60632;9;54;1;1;1;2
6423;Cliente 2518;2;1951-09-08;11378;6;65;1;1;1;1
6551;Cliente 2519;1;1959-08-04;35150;5;57;1;3;2;3
6569;Cliente 2520;1;1950-04-12;35207;8;66;1;1;2;3
6629;Cliente 2521;1;1946-07-24;16802;6;70;1;1;3;3
6780;Cliente 2522;1;1956-01-06;07114;2;60;3;2;2;1
6816;Cliente 2523;2;1984-01-04;73068;4;32;1;1;3;4
6882;Cliente 2524;2;1971-02-25;36331;3;45;2;4;2;2
7014;Cliente 2525;2;1964-02-27;60949;6;52;2;4;1;4
7117;Cliente 2526;2;1941-12-19;35150;9;75;2;1;2;2
7134;Cliente 2527;1;1950-11-18;53233;7;66;1;2;2;2
7306;Cliente 2528;1;1993-05-29;15012;5;23;2;1;2;2
7386;Cliente 2529;1;1946-05-28;08215;4;70;2;1;1;3
7405;Cliente 2530;2;1991-04-29;91203;6;25;2;3;1;7
7421;Cliente 2531;1;1941-12-30;33487;5;75;1;2;2;1
7450;Cliente 2532;1;1941-09-28;54981;4;75;2;2;1;2
7456;Cliente 2533;1;1969-05-19;05702;4;47;1;3;1;6
7519;Cliente 2534;2;1952-11-27;98201;7;64;1;1;2;1
7563;Cliente 2535;2;1994-03-12;49093;10;22;2;1;3;2
7748;Cliente 2536;2;1997-07-05;36633;5;19;1;3;1;3
7789;Cliente 2537;2;1975-10-11;42134;6;41;1;2;1;6
7795;Cliente 2538;2;1985-03-30;04468;6;31;1;1;2;4
7841;Cliente 2539;1;1970-06-07;37801;4;46;2;4;3;4
8200;Cliente 2540;1;1944-06-05;06706;5;72;2;2;2;6
8211;Cliente 2541;2;1959-04-04;72316;5;57;2;2;3;4
8228;Cliente 2542;1;1993-09-21;14865;6;23;3;2;3;3
8285;Cliente 2543;2;1959-07-20;77098;4;57;2;2;1;2
8286;Cliente 2544;1;1946-12-01;29693;5;70;1;1;1;1
8398;Cliente 2545;1;1944-01-11;49040;6;72;1;1;2;1
8436;Cliente 2546;2;1976-07-05;93101;6;40;3;1;2;2
8469;Cliente 2547;2;1976-06-20;61104;10;40;1;3;1;3
8655;Cliente 2548;2;1981-01-01;28128;6;35;1;1;3;1
8720;Cliente 2549;1;1965-12-15;14201;4;51;1;2;1;4
8774;Cliente 2550;2;1953-07-25;74868;1;63;1;1;1;5
8781;Cliente 2551;2;1945-07-31;50427;9;71;3;4;2;5
8802;Cliente 2552;2;1946-12-14;33014;1;70;2;2;3;4
8818;Cliente 2553;1;1953-05-12;33475;4;63;2;4;1;3
8868;Cliente 2554;1;1968-10-12;21223;2;48;1;1;1;5
8925;Cliente 2555;1;1947-10-26;53708;7;69;3;1;2;3
8980;Cliente 2556;2;1997-02-09;14094;1;19;1;3;3;5
9003;Cliente 2557;2;1944-08-11;33436;4;72;1;4;1;3
9015;Cliente 2558;2;1945-02-26;53583;5;71;3;3;3;2
9037;Cliente 2559;1;1992-08-16;62621;9;24;1;2;2;2
9092;Cliente 2560;2;1946-04-22;90247;1;70;3;2;2;1
9110;Cliente 2561;2;1942-05-27;75496;5;74;1;2;1;1
9130;Cliente 2562;2;1994-03-26;60056;5;22;2;1;3;3
9172;Cliente 2563;1;1968-09-18;60521;2;48;3;4;1;3
9204;Cliente 2564;1;1951-04-21;33607;7;65;1;2;1;3
9236;Cliente 2565;1;1991-08-20;35560;4;25;1;4;2;2
9257;Cliente 2566;2;1972-07-27;94124;10;44;2;3;3;2
9270;Cliente 2567;1;1974-06-19;24874;1;42;2;1;3;1
9310;Cliente 2568;1;1981-06-22;76204;4;35;3;3;2;5
9396;Cliente 2569;2;1975-06-05;95492;4;41;1;1;2;1
9490;Cliente 2570;1;1964-10-09;89104;4;52;2;1;1;5
9526;Cliente 2571;1;1972-08-06;05819;4;44;1;2;1;2
9627;Cliente 2572;1;1984-05-01;36610;10;32;1;2;2;7
9742;Cliente 2573;1;1986-04-07;37917;1;30;2;3;2;1
9766;Cliente 2574;1;1989-07-27;36610;3;27;1;2;1;1
9941;Cliente 2575;1;1961-09-23;18936;6;55;2;3;3;3
9966;Cliente 2576;2;1956-08-22;20705;1;60;2;2;2;6
90;Cliente 2577;2;1962-06-18;36361;6;54;2;1;2;2
148;Cliente 2578;2;1972-05-25;63775;5;44;1;3;1;2
375;Cliente 2579;2;1964-12-28;33613;6;52;1;1;2;4
439;Cliente 2580;2;1974-10-04;68510;5;42;1;1;2;4
563;Cliente 2581;2;1984-10-30;94530;10;32;1;4;2;2
677;Cliente 2582;1;1968-04-13;77074;4;48;1;4;1;2
754;Cliente 2583;2;1958-01-01;53151;3;58;3;1;2;2
1486;Cliente 2584;1;1996-08-08;53713;6;20;1;3;1;1
1796;Cliente 2585;2;1978-08-13;07960;4;38;2;2;2;2
1947;Cliente 2586;1;1943-03-02;24502;6;73;1;1;2;3
2041;Cliente 2587;1;1997-02-22;20002;4;19;1;1;1;5
2224;Cliente 2588;1;1957-07-05;29506;6;59;2;1;1;7
2368;Cliente 2589;2;1981-05-19;91766;1;35;1;1;3;6
2689;Cliente 2590;1;1956-06-08;32963;7;60;1;2;1;1
3074;Cliente 2591;2;1970-12-18;92649;2;46;2;2;1;3
3159;Cliente 2592;1;1950-05-23;07950;9;66;1;1;1;7
3319;Cliente 2593;1;1951-11-05;60101;4;65;3;3;1;4
3614;Cliente 2594;1;1989-09-06;37605;6;27;2;2;3;4
4133;Cliente 2595;2;1977-10-11;90017;7;39;1;1;2;2
4294;Cliente 2596;1;1943-02-23;01854;4;73;2;2;2;2
4306;Cliente 2597;2;1993-01-10;75496;7;23;2;4;2;2
4480;Cliente 2598;1;1970-04-23;04102;1;46;2;1;2;2
4583;Cliente 2599;1;1962-10-17;07624;7;54;2;1;1;4
4594;Cliente 2600;1;1956-11-25;49509;6;60;3;2;1;2
4799;Cliente 2601;1;1984-09-21;90211;7;32;1;2;2;6
4810;Cliente 2602;1;1988-11-04;10041;4;28;1;1;3;4
4995;Cliente 2603;2;1961-03-31;10174;6;55;3;2;2;4
5470;Cliente 2604;1;1977-02-20;20008;3;39;2;3;1;1
5519;Cliente 2605;2;1947-11-19;48207;6;69;1;1;1;5
5526;Cliente 2606;2;1964-07-15;08540;5;52;1;1;1;7
5623;Cliente 2607;2;1951-04-02;21237;4;65;2;1;1;2
5634;Cliente 2608;1;1977-04-01;04963;4;39;2;2;1;4
5894;Cliente 2609;2;1986-06-11;44129;7;30;2;1;2;1
5988;Cliente 2610;2;1990-02-07;06144;4;26;2;1;1;1
6495;Cliente 2611;1;1952-04-12;03061;4;64;2;3;1;5
6543;Cliente 2612;2;1968-07-17;20045;6;48;1;4;2;1
6641;Cliente 2613;2;1968-05-19;33166;4;48;2;1;3;3
6845;Cliente 2614;1;1941-07-10;60650;6;75;1;4;2;5
6992;Cliente 2615;1;1994-09-03;77060;2;22;1;1;1;6
7200;Cliente 2616;2;1961-09-28;06320;5;55;2;2;1;1
7510;Cliente 2617;1;1982-05-21;33301;6;34;2;2;2;5
7993;Cliente 2618;2;1986-04-24;75833;4;30;1;1;2;6
8077;Cliente 2619;1;1956-10-15;60525;10;60;2;1;3;6
8306;Cliente 2620;2;1973-07-22;07075;5;43;1;4;1;3
8324;Cliente 2621;2;1979-01-28;08075;4;37;1;2;3;1
8451;Cliente 2622;1;1977-04-11;91203;4;39;1;2;1;1
8768;Cliente 2623;2;1949-05-16;93534;1;67;2;3;1;4
8805;Cliente 2624;1;1982-12-02;48207;4;34;2;3;2;6
9450;Cliente 2625;1;1947-10-09;85251;4;69;2;1;1;1
9505;Cliente 2626;1;1942-01-17;07075;5;74;2;1;1;2
9572;Cliente 2627;2;1958-11-01;07070;2;58;2;1;2;6
9613;Cliente 2628;2;1941-01-13;93101;5;75;2;1;1;2
